Temperature,Vibration,Current,Status,RUL
78.54,4.72,5.58,Normal,12.536000000000001
85.42,6.01,6.44,Faulty,0.0
69.96,3.62,6.0,Normal,21.924000000000007
73.3,3.14,5.63,Normal,23.430000000000007
76.16,2.83,8.21,Normal,15.524000000000001
78.93,4.2,6.83,Normal,11.151999999999987
72.2,4.48,8.88,Normal,10.0
60.83,3.45,5.72,Normal,29.092
93.82,8.48,7.99,Faulty,0.0
94.35,8.25,11.11,Faulty,0.0
66.29,4.04,9.78,Faulty,0.0
84.75,6.15,11.18,Faulty,0.0
82.84,3.52,11.82,Faulty,0.0
82.24,1.57,7.5,Faulty,0.0
79.69,4.24,7.35,Normal,10.0
74.12,4.03,3.77,Normal,24.067999999999998
75.41,4.19,7.64,Normal,10.884
74.35,4.5,7.25,Normal,11.140000000000015
80.64,4.39,6.39,Faulty,0.0
70.62,3.89,6.79,Normal,17.807999999999993
70.97,4.05,6.9,Normal,16.46799999999999
80.05,2.6,6.73,Faulty,0.0
74.78,3.42,10.13,Faulty,0.0
81.89,4.05,6.44,Faulty,0.0
71.64,3.26,7.25,Normal,18.966000000000008
74.73,4.86,6.39,Normal,11.691999999999993
70.39,3.34,8.18,Normal,16.52600000000001
75.04,4.22,7.27,Normal,12.066000000000003
67.61,4.12,6.58,Normal,19.093999999999994
72.56,4.75,4.11,Normal,20.384
67.82,4.9,7.36,Normal,12.728000000000009
78.47,4.69,6.54,Normal,10.0
78.58,1.89,6.91,Normal,22.671999999999997
66.35,5.19,5.23,Normal,18.55000000000001
81.67,5.53,9.15,Faulty,0.0
87.49,3.52,8.29,Faulty,0.0
75.23,4.24,9.15,Faulty,0.0
71.79,3.11,8.72,Normal,15.215999999999994
89.12,2.05,7.89,Faulty,0.0
68.41,3.26,5.29,Normal,26.784000000000006
75.1,3.46,9.77,Faulty,0.0
75.9,3.65,5.61,Normal,19.379999999999995
81.73,3.04,6.6,Faulty,0.0
76.8,3.27,8.06,Normal,13.39
72.51,3.99,8.13,Normal,12.153999999999996
70.24,3.23,7.86,Normal,18.126000000000005
73.29,4.54,6.4,Normal,14.12599999999999
69.97,4.68,6.09,Normal,16.348
75.24,6.38,10.8,Faulty,0.0
72.18,5.13,6.94,Normal,10.222000000000008
67.53,4.24,6.76,Normal,18.001999999999995
81.28,3.38,5.93,Faulty,0.0
72.51,4.29,7.37,Normal,12.933999999999997
68.66,4.33,7.3,Normal,15.254000000000005
74.16,3.49,6.98,Normal,17.114000000000004
75.34,4.78,7.57,Normal,10.0
66.27,2.6,9.65,Faulty,0.0
76.66,3.76,6.11,Normal,16.87400000000001
69.76,4.56,7.06,Normal,14.163999999999987
83.56,3.71,6.03,Faulty,0.0
77.62,3.79,7.44,Normal,12.157999999999987
83.52,6.05,10.24,Faulty,0.0
71.27,3.16,6.21,Normal,22.808000000000007
74.48,5.17,4.81,Normal,15.031999999999982
96.2,5.08,11.39,Faulty,0.0
74.87,4.32,7.64,Normal,10.557999999999993
73.91,4.41,9.79,Faulty,0.0
75.29,3.05,7.7,Normal,16.476
71.98,4.07,6.33,Normal,17.471999999999994
73.28,3.09,4.96,Normal,25.702000000000012
64.57,5.39,5.17,Normal,18.798000000000002
79.87,2.86,5.06,Normal,22.598
76.49,3.35,9.82,Faulty,0.0
71.13,2.78,7.43,Normal,21.132000000000005
84.49,2.64,6.13,Faulty,0.0
75.44,5.59,5.56,Normal,10.105999999999995
69.82,4.54,5.72,Normal,18.248000000000005
79.28,4.14,6.09,Normal,13.462000000000003
76.99,3.34,8.97,Normal,10.195999999999998
76.97,4.91,6.96,Normal,10.0
72.87,3.18,4.83,Normal,25.888000000000005
77.25,4.79,10.47,Faulty,0.0
73.69,3.13,5.29,Normal,24.266000000000005
77.78,3.36,6.11,Normal,18.201999999999998
84.9,7.17,13.79,Faulty,0.0
72.83,4.86,7.62,Normal,10.0
83.61,4.6,6.3,Faulty,0.0
71.16,2.95,5.15,Normal,27.104
71.98,3.55,5.55,Normal,22.412000000000006
72.76,4.16,5.64,Normal,18.623999999999995
68.93,3.15,7.01,Normal,21.861999999999995
63.96,5.37,7.29,Normal,12.903999999999996
73.85,1.6,6.78,Normal,27.35000000000001
75.68,3.22,6.94,Normal,17.671999999999997
74.74,3.49,5.42,Normal,21.445999999999998
74.28,1.16,7.44,Normal,27.312000000000012
75.22,2.6,8.92,Normal,15.108000000000004
80.11,4.63,6.76,Faulty,0.0
74.05,4.03,6.73,Normal,15.230000000000004
72.13,5.57,7.12,Normal,10.0
73.59,5.55,8.68,Normal,10.0
77.9,4.43,5.66,Normal,14.129999999999995
82.06,4.31,9.18,Faulty,0.0
71.86,4.07,7.63,Normal,13.644000000000005
75.49,1.34,7.04,Normal,26.885999999999996
76.69,2.61,8.82,Normal,14.475999999999999
70.04,4.1,5.23,Normal,21.786
75.1,4.62,7.78,Normal,10.0
67.67,4.29,7.65,Normal,14.998000000000005
66.15,3.11,5.6,Normal,27.960000000000008
76.83,4.94,7.69,Normal,10.0
73.08,5.48,7.42,Normal,10.0
76.01,4.94,6.73,Normal,10.0
94.04,8.97,12.66,Faulty,0.0
70.12,3.44,6.14,Normal,22.307999999999993
74.77,5.08,7.41,Normal,10.0
68.83,4.15,6.8,Normal,17.552000000000007
81.95,4.51,6.08,Faulty,0.0
68.22,4.37,7.75,Normal,13.968000000000004
74.02,3.88,6.69,Normal,16.117999999999995
69.79,3.14,4.79,Normal,28.055999999999997
77.85,3.92,4.3,Normal,20.789999999999992
73.34,4.99,8.18,Normal,10.0
72.41,3.56,5.17,Normal,23.244
79.27,4.89,7.42,Normal,10.0
75.15,4.74,7.08,Normal,10.0
77.58,3.7,6.45,Normal,15.602000000000004
70.09,5.39,9.94,Faulty,0.0
67.98,3.64,7.27,Normal,19.201999999999998
75.54,5.51,8.13,Normal,10.0
73.41,4.43,7.43,Normal,11.51400000000001
78.13,3.98,6.65,Normal,13.272000000000006
74.6,3.11,6.97,Normal,18.78
76.03,3.91,9.19,Faulty,0.0
77.95,6.04,12.86,Faulty,0.0
84.44,2.74,9.93,Faulty,0.0
74.18,3.78,7.33,Normal,14.602000000000004
78.49,3.2,5.68,Normal,19.866000000000014
70.82,4.59,6.34,Normal,15.538000000000011
76.54,5.31,5.22,Normal,11.866000000000014
68.49,2.77,8.15,Normal,20.605999999999995
90.91,9.53,10.51,Faulty,0.0
73.22,3.87,2.42,Normal,29.458
75.15,3.02,10.7,Faulty,0.0
78.49,4.76,6.14,Normal,10.686000000000007
68.84,3.55,6.14,Normal,22.525999999999996
71.58,3.92,9.51,Faulty,0.0
77.29,3.6,5.19,Normal,20.05600000000001
85.49,3.18,8.7,Faulty,0.0
74.31,4.72,6.12,Normal,13.454000000000008
77.96,3.71,5.01,Normal,19.644000000000005
74.47,2.56,9.56,Faulty,0.0
84.71,4.55,8.38,Faulty,0.0
85.49,5.9,12.63,Faulty,0.0
75.47,2.85,7.55,Normal,17.818000000000012
66.87,5.19,7.9,Normal,10.227999999999994
62.47,2.8,5.15,Normal,33.068
76.49,1.68,7.17,Normal,24.195999999999998
75.7,4.62,5.61,Normal,14.649999999999991
73.58,3.7,4.92,Normal,22.592
74.47,3.78,7.62,Normal,13.558000000000007
90.49,3.69,8.74,Faulty,0.0
73.71,4.23,6.42,Normal,15.364000000000004
77.55,3.25,6.68,Normal,17.180000000000007
71.75,5.48,5.29,Normal,13.679999999999993
93.14,4.95,11.32,Faulty,0.0
73.81,4.44,8.14,Normal,10.0
88.06,6.85,11.46,Faulty,0.0
84.09,3.24,7.82,Faulty,0.0
80.89,2.98,6.07,Faulty,0.0
75.68,5.02,6.02,Normal,11.432000000000002
63.48,3.01,8.19,Normal,22.292
73.19,3.39,8.22,Normal,14.475999999999999
88.52,4.89,6.74,Faulty,0.0
73.85,4.03,6.36,Normal,16.460000000000008
80.52,2.2,8.75,Faulty,0.0
94.73,9.12,9.82,Faulty,0.0
76.09,3.47,8.12,Normal,12.635999999999996
70.79,3.6,6.79,Normal,19.15599999999999
62.82,4.26,5.43,Normal,24.718000000000004
78.42,4.63,9.42,Faulty,0.0
70.93,5.96,7.18,Normal,10.0
75.88,2.34,5.93,Normal,24.982
68.75,4.83,4.91,Normal,19.86999999999999
73.67,4.74,5.06,Normal,16.918000000000006
75.17,3.86,6.44,Normal,16.27799999999999
76.34,4.79,9.89,Faulty,0.0
69.43,4.93,6.12,Normal,15.332000000000008
80.98,2.62,9.17,Faulty,0.0
72.02,5.75,6.8,Normal,10.0
66.63,2.44,5.23,Normal,32.132000000000005
74.45,2.86,6.29,Normal,22.159999999999997
75.17,3.74,5.08,Normal,20.958
75.8,5.92,5.72,Normal,10.0
81.81,3.69,5.67,Faulty,0.0
73.82,3.97,4.14,Normal,23.438000000000002
74.4,5.43,9.27,Faulty,0.0
69.48,3.7,7.32,Normal,17.852000000000004
79.1,2.82,5.97,Normal,20.53
94.86,6.11,9.71,Faulty,0.0
72.9,5.37,5.75,Normal,12.159999999999997
65.48,4.07,2.99,Normal,31.391999999999996
82.22,5.93,11.44,Faulty,0.0
68.86,4.74,7.28,Normal,13.144000000000005
72.04,3.36,6.12,Normal,21.616
76.79,4.05,4.1,Normal,21.37599999999999
69.02,3.15,4.76,Normal,28.558000000000007
67.53,3.33,9.48,Faulty,0.0
64.38,8.48,9.25,Faulty,0.0
78.6,5.02,8.13,Normal,10.0
72.27,4.86,5.33,Normal,16.348000000000013
105.81,7.05,13.38,Faulty,0.0
70.03,5.57,7.67,Normal,10.0
70.39,5.1,7.98,Normal,10.0
72.17,5.88,7.67,Normal,10.0
76.22,5.83,4.74,Normal,10.897999999999996
72.65,2.52,5.2,Normal,28.209999999999994
78.06,2.89,6.23,Normal,20.024
70.11,3.0,7.97,Normal,19.024
68.09,3.06,4.93,Normal,29.05600000000001
66.01,4.32,6.74,Normal,18.573999999999998
63.88,3.43,6.74,Normal,24.301999999999992
72.41,6.07,8.19,Faulty,0.0
73.5,5.9,8.01,Normal,10.0
71.84,3.99,5.48,Normal,20.506
81.22,5.96,9.17,Faulty,0.0
81.14,5.49,5.26,Faulty,0.0
73.33,3.55,8.64,Normal,12.331999999999994
66.03,1.99,6.17,Normal,31.921999999999997
72.17,3.78,7.25,Normal,16.048000000000002
72.0,3.36,7.34,Normal,17.980000000000004
71.71,4.21,7.3,Normal,14.024000000000001
71.51,4.09,8.01,Normal,12.614000000000004
71.73,4.06,7.59,Normal,13.891999999999996
90.12,7.8,11.12,Faulty,0.0
83.19,6.05,12.18,Faulty,0.0
76.04,4.41,5.1,Normal,17.025999999999996
76.8,3.56,7.4,Normal,13.920000000000002
70.45,4.2,6.15,Normal,18.28
81.36,4.96,5.34,Faulty,0.0
70.1,2.78,6.57,Normal,24.330000000000013
66.91,3.72,7.27,Normal,19.444000000000003
76.9,3.88,7.37,Normal,12.350000000000009
70.91,3.49,8.58,Normal,14.263999999999996
76.61,4.9,8.96,Normal,10.0
62.98,3.28,7.5,Normal,23.312000000000012
81.96,3.44,7.78,Faulty,0.0
78.36,3.29,7.14,Normal,15.114000000000004
67.5,5.09,8.15,Normal,10.0
67.61,3.51,7.73,Normal,18.694000000000003
83.36,4.46,6.92,Faulty,0.0
71.31,5.98,10.23,Faulty,0.0
70.83,3.93,6.18,Normal,19.312000000000012
63.67,5.11,9.18,Faulty,0.0
73.25,5.67,4.97,Normal,12.790000000000006
73.86,5.03,8.22,Normal,10.0
78.58,3.98,9.15,Faulty,0.0
84.42,7.54,7.55,Faulty,0.0
67.4,2.71,7.21,Normal,24.379999999999995
77.25,3.22,8.07,Normal,13.340000000000003
80.03,3.4,7.38,Faulty,0.0
67.14,6.24,7.57,Faulty,0.0
80.41,3.19,7.2,Faulty,0.0
75.19,3.17,5.36,Normal,22.956000000000003
80.46,2.96,10.55,Faulty,0.0
74.65,4.56,6.24,Normal,13.689999999999998
62.39,4.14,7.65,Normal,18.915999999999997
74.24,5.09,6.03,Normal,11.915999999999997
80.3,4.67,3.59,Faulty,0.0
70.53,2.62,5.61,Normal,27.751999999999995
73.06,3.19,4.83,Normal,25.724000000000004
74.12,5.37,8.64,Normal,10.0
60.5,3.8,6.09,Normal,26.430000000000007
83.36,5.19,6.23,Faulty,0.0
70.49,3.85,5.4,Normal,22.256
77.53,3.03,7.14,Normal,16.912000000000006
74.57,3.7,5.93,Normal,18.968000000000004
81.29,3.03,8.49,Faulty,0.0
77.03,3.43,7.45,Normal,14.28200000000001
73.83,4.2,6.14,Normal,16.281999999999996
70.53,4.51,8.28,Normal,10.292000000000002
78.99,2.41,7.01,Normal,19.525999999999996
83.77,6.16,10.02,Faulty,0.0
78.23,3.41,4.81,Normal,21.581999999999994
69.5,3.35,6.89,Normal,20.88000000000001
81.26,4.13,7.48,Faulty,0.0
75.81,3.45,9.0,Normal,10.26400000000001
78.22,5.38,5.87,Normal,10.0
75.41,5.19,10.42,Faulty,0.0
66.24,5.18,7.84,Normal,10.836000000000013
70.7,3.51,4.72,Normal,25.870000000000005
78.36,3.04,5.73,Normal,20.59400000000001
75.83,4.08,9.13,Faulty,0.0
80.9,3.85,8.86,Faulty,0.0
77.02,3.39,7.03,Normal,15.748000000000005
70.17,2.82,7.22,Normal,22.138000000000005
71.02,3.96,5.25,Normal,21.838000000000008
75.51,3.6,8.98,Normal,10.0
63.43,4.69,5.52,Normal,21.932000000000002
83.37,4.67,8.27,Faulty,0.0
77.21,5.1,9.03,Faulty,0.0
81.14,2.74,7.07,Faulty,0.0
67.1,4.4,8.45,Normal,12.39
81.22,3.27,9.77,Faulty,0.0
86.16,2.78,7.4,Faulty,0.0
68.4,3.57,6.74,Normal,20.89
78.86,5.07,6.9,Normal,10.0
75.01,3.63,5.89,Normal,19.174000000000007
67.28,5.57,5.85,Normal,14.232
77.46,4.55,7.66,Normal,10.0
79.17,3.61,6.75,Normal,14.197999999999993
71.99,5.16,7.49,Normal,10.0
80.83,4.45,4.77,Faulty,0.0
66.67,3.07,6.86,Normal,24.067999999999998
67.53,5.86,8.55,Normal,10.0
75.68,4.26,5.32,Normal,17.331999999999994
75.13,4.02,7.02,Normal,13.762
71.42,3.14,4.22,Normal,28.787999999999997
79.05,5.18,5.04,Normal,11.549999999999997
77.65,4.52,8.21,Normal,10.0
79.29,4.63,6.54,Normal,10.0
74.38,3.49,9.73,Faulty,0.0
78.01,4.83,7.65,Normal,10.0
87.79,8.27,11.24,Faulty,0.0
85.27,3.33,5.39,Faulty,0.0
70.94,2.58,6.42,Normal,25.27600000000001
85.53,4.58,5.9,Faulty,0.0
95.0,4.82,8.53,Faulty,0.0
68.12,4.15,8.0,Normal,14.378
81.84,3.55,8.3,Faulty,0.0
75.63,5.22,7.6,Normal,10.0
79.26,3.61,5.76,Normal,17.11399999999999
81.12,5.11,7.5,Faulty,0.0
76.69,3.49,4.13,Normal,24.146
72.04,5.0,8.98,Normal,10.0
79.88,6.06,5.05,Faulty,0.0
75.0,2.93,5.32,Normal,24.39
78.43,4.29,7.17,Normal,10.0
64.23,6.75,7.31,Faulty,0.0
77.23,4.07,6.89,Normal,12.641999999999996
71.81,4.06,5.33,Normal,20.62400000000001
83.27,4.79,8.7,Faulty,0.0
78.12,4.04,4.47,Normal,19.518
76.2,2.29,4.78,Normal,28.489999999999995
77.43,5.13,6.84,Normal,10.0
70.01,2.0,5.1,Normal,32.694
83.12,3.58,8.83,Faulty,0.0
84.96,5.21,5.23,Faulty,0.0
76.96,3.64,9.34,Faulty,0.0
82.95,3.31,8.55,Faulty,0.0
72.15,4.88,8.85,Normal,10.0
71.01,3.15,9.83,Faulty,0.0
75.2,2.78,7.12,Normal,19.620000000000005
77.17,4.27,5.48,Normal,15.908000000000001
73.03,3.82,6.85,Normal,16.53200000000001
77.69,2.76,6.15,Normal,21.135999999999996
76.53,4.64,5.94,Normal,13.062000000000012
86.17,6.97,12.1,Faulty,0.0
77.59,3.64,6.53,Normal,15.655999999999992
79.32,3.71,5.87,Normal,16.248000000000005
75.86,4.47,6.63,Normal,12.244
80.76,5.19,7.82,Faulty,0.0
68.91,3.72,8.43,Normal,14.76400000000001
77.34,4.65,4.6,Normal,16.546000000000006
69.15,4.57,6.55,Normal,16.00999999999999
69.43,4.88,6.79,Normal,13.572000000000003
71.85,4.04,5.23,Normal,21.000000000000014
70.29,3.09,6.82,Normal,21.915999999999997
72.26,3.54,7.22,Normal,17.284000000000006
73.93,4.34,7.78,Normal,10.60199999999999
79.19,5.82,7.12,Normal,10.0
73.39,3.52,5.68,Normal,21.325999999999993
81.07,6.86,14.4,Faulty,0.0
80.7,3.67,8.24,Faulty,0.0
70.81,4.11,7.83,Normal,13.47399999999999
74.71,5.52,8.51,Normal,10.0
77.23,4.76,7.37,Normal,10.0
76.0,2.76,8.93,Normal,13.810000000000002
80.47,3.43,7.09,Faulty,0.0
77.4,5.26,7.0,Normal,10.0
70.69,4.14,7.95,Normal,13.036000000000001
85.89,2.85,9.36,Faulty,0.0
75.97,3.18,9.27,Faulty,0.0
74.26,4.7,7.89,Normal,10.0
79.82,4.99,7.77,Normal,10.0
76.25,4.02,8.04,Normal,10.030000000000001
77.0,6.48,8.48,Faulty,0.0
87.46,4.82,8.95,Faulty,0.0
73.62,3.76,6.65,Normal,17.078000000000003
73.41,3.18,8.98,Normal,13.114000000000004
75.58,3.03,7.51,Normal,16.97200000000001
80.36,4.34,7.98,Faulty,0.0
67.47,3.51,9.07,Faulty,0.0
65.17,5.67,8.12,Normal,10.0
72.06,5.47,8.37,Normal,10.0
66.83,4.63,6.42,Normal,17.492000000000004
72.88,2.82,9.25,Faulty,0.0
77.51,3.33,8.04,Normal,12.724000000000004
70.55,5.26,7.19,Normal,10.0
67.87,3.44,8.65,Normal,16.128
75.35,5.12,10.88,Faulty,0.0
79.31,4.47,5.25,Normal,14.314000000000007
66.53,4.05,5.79,Normal,22.462000000000003
91.62,7.3,15.12,Faulty,0.0
79.09,3.91,7.64,Normal,10.075999999999993
79.77,4.19,7.29,Normal,10.0
81.09,5.03,6.83,Faulty,0.0
86.01,3.11,8.81,Faulty,0.0
73.22,3.74,10.92,Faulty,0.0
75.55,4.04,6.0,Normal,16.47
72.92,4.66,6.85,Normal,12.397999999999996
75.01,3.09,6.47,Normal,20.134
82.66,2.68,8.1,Faulty,0.0
68.27,4.67,8.83,Normal,10.0
70.69,2.48,9.43,Faulty,0.0
81.89,5.28,8.15,Faulty,0.0
80.1,3.84,10.78,Faulty,0.0
73.18,2.45,6.14,Normal,25.421999999999997
79.27,3.52,5.75,Normal,17.587999999999994
89.04,8.05,13.38,Faulty,0.0
82.5,3.47,7.18,Faulty,0.0
75.37,4.02,4.94,Normal,19.858000000000004
80.13,4.74,6.53,Faulty,0.0
88.21,3.8,7.38,Faulty,0.0
77.99,3.06,6.03,Normal,19.816000000000003
75.25,3.7,5.48,Normal,19.909999999999997
78.61,5.41,6.69,Normal,10.0
73.17,5.69,5.4,Normal,11.447999999999993
106.54,4.23,12.52,Faulty,0.0
75.9,5.09,4.08,Normal,16.77000000000001
73.64,4.25,7.14,Normal,13.146
70.82,4.92,7.78,Normal,10.0
80.49,3.45,6.86,Faulty,0.0
79.34,2.23,8.64,Normal,15.325999999999993
72.51,4.58,4.94,Normal,18.774
77.88,3.06,5.95,Normal,20.122000000000014
83.85,4.88,9.32,Faulty,0.0
75.92,2.68,8.07,Normal,16.837999999999994
77.26,4.6,7.33,Normal,10.0
83.54,4.14,10.22,Faulty,0.0
71.15,4.78,5.79,Normal,16.039999999999992
68.61,4.67,4.91,Normal,20.754000000000005
70.52,3.58,9.68,Faulty,0.0
85.31,7.54,7.3,Faulty,0.0
81.68,3.49,8.02,Faulty,0.0
82.74,3.79,5.53,Faulty,0.0
76.6,3.03,3.9,Normal,27.190000000000012
81.11,4.39,6.44,Faulty,0.0
75.67,5.08,8.35,Normal,10.0
74.52,3.18,5.17,Normal,23.878
73.33,5.28,7.86,Normal,10.0
73.45,4.11,8.14,Normal,10.959999999999994
67.26,4.24,5.09,Normal,23.173999999999992
76.32,2.3,6.66,Normal,22.72800000000001
74.8,2.19,9.37,Faulty,0.0
78.73,4.14,7.98,Normal,10.0
75.47,4.79,6.61,Normal,10.938000000000002
74.19,3.33,7.62,Normal,15.975999999999999
70.64,5.67,5.97,Normal,11.355999999999995
75.36,4.73,8.67,Normal,10.0
78.69,3.09,8.67,Normal,11.325999999999993
69.28,4.03,7.18,Normal,16.74199999999999
75.44,6.48,7.35,Faulty,0.0
76.17,2.76,5.5,Normal,23.998000000000005
71.41,4.53,4.97,Normal,19.59400000000001
72.06,3.68,6.44,Normal,19.04400000000001
76.15,4.71,6.87,Normal,10.149999999999991
69.33,5.27,8.59,Normal,10.0
76.75,3.61,8.38,Normal,10.760000000000005
70.52,5.12,7.28,Normal,10.24799999999999
80.31,6.22,8.79,Faulty,0.0
86.69,4.07,5.58,Faulty,0.0
70.7,4.78,8.62,Normal,10.0
77.67,3.41,5.81,Normal,18.918000000000006
71.37,4.02,8.86,Normal,10.498000000000005
90.83,6.45,9.66,Faulty,0.0
68.67,4.8,4.0,Normal,22.798000000000002
77.4,5.2,8.1,Normal,10.0
70.64,3.89,8.21,Normal,13.536000000000001
73.97,5.53,6.32,Normal,10.0
69.84,5.53,6.44,Normal,11.126000000000005
79.11,4.85,6.76,Normal,10.0
70.82,3.48,4.11,Normal,27.778000000000006
77.76,3.39,3.45,Normal,26.04400000000001
73.28,3.19,8.95,Normal,13.232000000000014
74.43,4.95,5.76,Normal,13.311999999999998
75.74,2.79,9.78,Faulty,0.0
71.19,4.68,9.06,Faulty,0.0
76.05,2.92,9.35,Faulty,0.0
82.65,4.82,6.02,Faulty,0.0
71.11,4.02,4.59,Normal,23.464000000000013
80.86,5.33,5.37,Faulty,0.0
101.94,7.22,9.74,Faulty,0.0
70.92,5.44,3.44,Normal,19.927999999999997
67.72,5.46,6.29,Normal,13.197999999999993
76.51,4.14,6.7,Normal,13.294000000000011
72.26,2.84,5.06,Normal,27.26400000000001
84.34,2.95,5.44,Faulty,0.0
75.17,1.91,6.67,Normal,25.338000000000008
70.99,2.92,7.53,Normal,20.216000000000008
69.26,4.07,5.66,Normal,21.11399999999999
80.45,3.44,7.44,Faulty,0.0
72.14,3.82,7.21,Normal,15.986000000000004
75.22,4.49,7.07,Normal,11.207999999999998
79.78,3.7,6.02,Normal,15.572000000000003
72.58,2.88,5.0,Normal,27.052000000000007
74.77,3.95,9.54,Faulty,0.0
74.92,3.1,7.95,Normal,15.698000000000008
78.42,3.73,8.51,Normal,10.0
77.95,5.34,6.87,Normal,10.0
73.9,3.73,6.75,Normal,16.75999999999999
75.32,5.77,7.74,Normal,10.0
73.14,5.43,4.25,Normal,16.216000000000008
67.61,3.42,5.33,Normal,26.34400000000001
76.29,2.89,5.8,Normal,22.376000000000005
84.46,3.95,6.32,Faulty,0.0
70.58,5.15,5.68,Normal,14.861999999999995
71.13,3.51,7.5,Normal,17.272000000000006
70.65,4.91,7.12,Normal,11.700000000000003
78.62,5.21,9.09,Faulty,0.0
77.24,3.23,10.71,Faulty,0.0
74.21,3.32,5.11,Normal,23.54400000000001
70.41,4.71,7.22,Normal,12.544000000000011
75.46,4.15,7.22,Normal,12.314000000000007
67.18,3.31,6.98,Normal,22.201999999999998
75.72,3.65,5.37,Normal,20.208
79.36,3.93,5.62,Normal,15.873999999999995
68.74,2.44,7.36,Normal,24.476000000000013
67.34,4.77,5.58,Normal,19.006
82.9,3.52,7.24,Faulty,0.0
71.94,1.22,6.63,Normal,30.846000000000004
80.68,3.98,7.21,Faulty,0.0
74.23,3.26,5.57,Normal,22.451999999999998
74.19,5.69,7.24,Normal,10.0
77.19,3.41,5.68,Normal,19.596000000000004
70.58,2.9,7.24,Normal,21.432000000000002
75.66,4.51,9.01,Faulty,0.0
73.09,3.34,7.39,Normal,17.275999999999996
68.4,3.22,7.48,Normal,20.42
76.69,4.51,8.23,Normal,10.0
73.68,2.96,4.89,Normal,26.32199999999999
74.21,2.54,9.58,Faulty,0.0
68.95,5.73,5.42,Normal,13.719999999999999
82.96,4.58,8.32,Faulty,0.0
79.38,3.74,8.12,Normal,10.0
79.82,4.0,5.65,Normal,15.158000000000001
73.47,4.51,8.51,Normal,10.0
66.35,4.97,7.75,Normal,12.090000000000003
98.73,5.34,13.6,Faulty,0.0
74.69,4.37,7.29,Normal,11.465999999999994
71.26,3.49,6.84,Normal,19.274
77.08,3.81,6.23,Normal,16.012
91.38,7.29,7.74,Faulty,0.0
74.88,3.99,6.52,Normal,15.561999999999998
81.39,4.74,6.59,Faulty,0.0
80.41,4.49,7.39,Faulty,0.0
69.62,2.49,4.87,Normal,31.168000000000006
71.63,2.64,6.64,Normal,23.902
97.54,5.92,12.15,Faulty,0.0
61.44,5.83,8.01,Normal,10.0
74.25,3.15,4.21,Normal,27.070000000000007
67.85,3.79,8.06,Normal,16.159999999999997
72.62,3.46,6.63,Normal,19.238
73.51,3.45,6.72,Normal,18.483999999999995
73.21,4.18,3.45,Normal,24.824000000000012
91.49,9.03,12.73,Faulty,0.0
69.51,4.46,7.27,Normal,14.183999999999997
86.46,3.2,4.7,Faulty,0.0
84.34,6.75,7.56,Faulty,0.0
69.19,4.08,7.52,Normal,15.52600000000001
82.91,3.42,8.83,Faulty,0.0
73.0,5.41,6.54,Normal,10.0
75.65,3.53,7.02,Normal,15.900000000000006
74.68,5.66,6.04,Normal,10.0
71.7,3.13,7.9,Normal,17.629999999999995
79.92,5.43,5.82,Normal,10.0
75.63,4.2,5.66,Normal,16.64200000000001
72.62,5.29,6.9,Normal,10.0
68.48,5.9,5.16,Normal,13.932000000000002
70.53,2.87,9.4,Faulty,0.0
66.79,5.28,9.89,Faulty,0.0
75.06,2.59,6.32,Normal,23.054000000000002
69.02,2.95,4.92,Normal,29.078000000000003
73.67,3.2,7.5,Normal,17.298000000000002
81.85,4.5,6.28,Faulty,0.0
81.0,4.03,8.76,Faulty,0.0
74.84,3.83,5.82,Normal,18.48599999999999
74.56,4.15,7.82,Normal,11.054000000000002
84.4,4.59,7.17,Faulty,0.0
77.6,4.67,5.99,Normal,12.120000000000005
73.36,5.09,7.36,Normal,10.0
67.87,5.82,8.32,Normal,10.0
76.97,3.98,7.13,Normal,12.528000000000006
79.15,3.48,7.15,Normal,13.659999999999997
71.84,4.61,5.69,Normal,16.77600000000001
76.46,2.86,8.72,Normal,13.664000000000001
73.18,3.32,8.57,Normal,13.78200000000001
74.08,5.0,6.38,Normal,11.411999999999992
62.56,3.88,6.81,Normal,22.634
89.57,6.46,13.95,Faulty,0.0
94.61,4.81,8.28,Faulty,0.0
71.84,4.05,7.91,Normal,12.915999999999997
75.26,5.14,6.16,Normal,10.664000000000001
71.22,5.13,9.67,Faulty,0.0
76.8,4.11,7.1,Normal,12.070000000000007
73.92,6.01,8.89,Faulty,0.0
70.3,3.9,5.86,Normal,20.739999999999995
91.82,6.94,9.33,Faulty,0.0
79.64,1.43,6.65,Normal,25.116
71.98,3.55,7.39,Normal,16.891999999999996
77.49,4.85,6.23,Normal,10.566000000000003
77.69,5.56,8.14,Normal,10.0
78.21,3.17,6.69,Normal,17.153999999999996
66.53,4.46,3.88,Normal,26.141999999999996
80.03,5.05,7.83,Faulty,0.0
72.15,4.01,5.68,Normal,19.620000000000005
73.21,1.72,6.46,Normal,28.09400000000001
88.19,4.25,9.33,Faulty,0.0
76.51,4.76,9.66,Faulty,0.0
73.07,3.05,6.14,Normal,22.488000000000014
63.97,3.75,7.87,Normal,19.25800000000001
81.95,2.84,6.17,Faulty,0.0
68.27,1.43,6.57,Normal,32.178
69.98,5.03,6.09,Normal,14.591999999999999
73.34,4.0,4.41,Normal,22.766000000000005
93.2,7.77,11.82,Faulty,0.0
78.87,4.86,7.43,Normal,10.0
74.21,3.65,5.99,Normal,19.254000000000005
